Paper Name:,Field,First Pass,Second Pass,Matches,FAIR Letter
What You See is What You Get: Attention-Based Self-Guided Automatic Unit Test Generation,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,No,False,A
What You See is What You Get: Attention-Based Self-Guided Automatic Unit Test Generation,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
What You See is What You Get: Attention-Based Self-Guided Automatic Unit Test Generation,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Who's Pushing the Code? An Exploration of GitHub Impersonation,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),,Yes,False,A
Who's Pushing the Code? An Exploration of GitHub Impersonation,"A1.1. The protocol is open, free, and universally implementable.",,Yes,False,A
Who's Pushing the Code? An Exploration of GitHub Impersonation,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",,Not necessary,False,A
Who's Pushing the Code? An Exploration of GitHub Impersonation,"A2. Metadata are accessible, even when the software is no longer available.",,Software is currently available,False,A
Who's Pushing the Code? An Exploration of GitHub Impersonation,F1. Software is assigned a globally unique and persistent identifier (DOI),,No,False,F
Who's Pushing the Code? An Exploration of GitHub Impersonation,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,,No,False,F
Who's Pushing the Code? An Exploration of GitHub Impersonation,F1.2. Different versions of the software are assigned distinct identifiers.,,No,False,F
Who's Pushing the Code? An Exploration of GitHub Impersonation,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,,No,False,F
Who's Pushing the Code? An Exploration of GitHub Impersonation,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,,No,False,F
Who's Pushing the Code? An Exploration of GitHub Impersonation,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",,No,False,F
Who's Pushing the Code? An Exploration of GitHub Impersonation,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",,Yes,False,I
Who's Pushing the Code? An Exploration of GitHub Impersonation,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",,No: no datasets used,False,I
Who's Pushing the Code? An Exploration of GitHub Impersonation,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",,No,False,R
Who's Pushing the Code? An Exploration of GitHub Impersonation,R1.1. Software is given a clear and accessible license.,,No,False,R
Who's Pushing the Code? An Exploration of GitHub Impersonation,R1.2. Software is associated with detailed provenance (version history).,,No,False,R
Who's Pushing the Code? An Exploration of GitHub Impersonation,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",,No: program uses external libraries but are not referenced appropriately,False,R
Who's Pushing the Code? An Exploration of GitHub Impersonation,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",,No,False,R
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),Yes,Artefact Unavailable,False,A
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,"A1.1. The protocol is open, free, and universally implementable.",Yes,Artefact Unavailable,False,A
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",Not necessary,Artefact Unavailable,False,A
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,Artefact Unavailable,False,A
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,F1. Software is assigned a globally unique and persistent identifier (DOI),Yes,Artefact Unavailable,False,F
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,Yes,Artefact Unavailable,False,F
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,F1.2. Different versions of the software are assigned distinct identifiers.,Yes,Artefact Unavailable,False,F
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,Yes,Artefact Unavailable,False,F
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,Yes,Artefact Unavailable,False,F
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",Yes,Artefact Unavailable,False,F
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",Yes,Artefact Unavailable,False,I
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Artefact Unavailable,False,I
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,Artefact Unavailable,False,R
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,R1.1. Software is given a clear and accessible license.,Yes,Artefact Unavailable,False,R
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,R1.2. Software is associated with detailed provenance (version history).,No,Artefact Unavailable,False,R
ZTDJAVA: Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No: program uses external libraries but are not referenced appropriately,Artefact Unavailable,False,R
